Year,Country1,Country2,Played,GroupStage,Round1,Round2,Round3,Round4,Rounds,Score1,Score2,Day,Month,Disputes,PreviousDisputes
1986,Belgium,Algeria,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1
1986,Belgium,Uruguay,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1
1986,Belgium,Denmark,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1
1986,Belgium,West Germany,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1
1986,Belgium,Scotland,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1
1986,Belgium,Morocco,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1
1986,Belgium,Portugal,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1
1986,Belgium,United Kingdom,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1
1986,Belgium,Poland,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1
1986,Belgium,Canada,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1
1986,Belgium,Northern Ireland,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1
1986,France,Algeria,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,3
1986,France,Spain,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,3
1986,France,Uruguay,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,3
1986,France,Denmark,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,3
1986,France,Scotland,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,3
1986,France,Morocco,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,3
1986,France,Portugal,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,3
1986,France,United Kingdom,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,3
1986,France,Poland,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,3
1986,France,Iraq,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,3
1986,France,Northern Ireland,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,3
1986,Soviet Union,Brazil,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,5
1986,Soviet Union,Algeria,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,5
1986,Soviet Union,Spain,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,5
1986,Soviet Union,Uruguay,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,5
1986,Soviet Union,Denmark,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,5
1986,Soviet Union,West Germany,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,5
1986,Soviet Union,Scotland,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,5
1986,Soviet Union,Morocco,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,5
1986,Soviet Union,Portugal,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,5
1986,Soviet Union,United Kingdom,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,5
1986,Soviet Union,Poland,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,5
1986,Soviet Union,Iraq,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,5
1986,Soviet Union,Northern Ireland,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,5
1986,Hungary,Brazil,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0
1986,Hungary,Algeria,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0
1986,Hungary,Spain,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0
1986,Hungary,Uruguay,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0
1986,Hungary,Denmark,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0
1986,Hungary,West Germany,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0
1986,Hungary,Scotland,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0
1986,Hungary,Morocco,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0
1986,Hungary,Portugal,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0
1986,Hungary,United Kingdom,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0
1986,Hungary,Poland,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0
1986,Hungary,Iraq,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0
1986,Hungary,Northern Ireland,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0
1986,Brazil,Uruguay,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0
1986,Brazil,Denmark,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0
1986,Brazil,West Germany,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0
1986,Brazil,Scotland,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0
1986,Brazil,Morocco,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0
1986,Brazil,Portugal,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0
1986,Brazil,United Kingdom,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0
1986,Brazil,Iraq,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0
1986,Brazil,Canada,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0
1986,Algeria,Uruguay,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1
1986,Algeria,Denmark,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1
1986,Algeria,West Germany,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1
1986,Algeria,Scotland,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1
1986,Algeria,Morocco,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1
1986,Algeria,Portugal,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1
1986,Algeria,United Kingdom,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1
1986,Algeria,Poland,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1
1986,Algeria,Iraq,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1
1986,Algeria,Canada,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1
1986,Spain,Uruguay,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,4
1986,Spain,West Germany,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,4
1986,Spain,Scotland,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,4
1986,Spain,Morocco,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,4
1986,Spain,Portugal,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,4
1986,Spain,United Kingdom,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,4
1986,Spain,Poland,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,4
1986,Spain,Iraq,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,4
1986,Spain,Canada,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,4
1986,Uruguay,Morocco,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0
1986,Uruguay,Portugal,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0
1986,Uruguay,United Kingdom,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0
1986,Uruguay,Poland,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0
1986,Uruguay,Iraq,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0
1986,Uruguay,Canada,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0
1986,Uruguay,Northern Ireland,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0
1986,Denmark,Morocco,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1
1986,Denmark,Portugal,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1
1986,Denmark,United Kingdom,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1
1986,Denmark,Poland,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1
1986,Denmark,Iraq,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1
1986,Denmark,Canada,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1
1986,Denmark,Northern Ireland,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1
1986,West Germany,Portugal,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,3
1986,West Germany,United Kingdom,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,3
1986,West Germany,Poland,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,3
1986,West Germany,Iraq,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,3
1986,West Germany,Canada,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,3
1986,West Germany,Northern Ireland,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,3
1986,Scotland,Morocco,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0
1986,Scotland,Portugal,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0
1986,Scotland,United Kingdom,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0
1986,Scotland,Poland,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0
1986,Scotland,Iraq,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0
1986,Scotland,Canada,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0
1986,Scotland,Northern Ireland,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0
1986,Morocco,Iraq,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1
1986,Morocco,Canada,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1
1986,Morocco,Northern Ireland,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1
1986,Portugal,Iraq,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0
1986,Portugal,Canada,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0
1986,Portugal,Northern Ireland,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0
1986,United Kingdom,Iraq,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,5
1986,United Kingdom,Canada,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,5
1986,United Kingdom,Northern Ireland,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,5
1986,Poland,Iraq,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0
1986,Poland,Canada,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0
1986,Poland,Northern Ireland,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0
1986,Iraq,Canada,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,18,13
1986,Iraq,Northern Ireland,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,18,13
1986,Canada,Northern Ireland,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,0
1990,Italy,Cameroon,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0
1990,Italy,Romania,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0
1990,Italy,Soviet Union,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0
1990,Italy,Brazil,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0
1990,Italy,Costa Rica,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0
1990,Italy,Scotland,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0
1990,Italy,Colombia,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0
1990,Italy,Germany,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0
1990,Italy,Yugoslavia,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0
1990,Italy,Belgium,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0
1990,Italy,Spain,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0
1990,Italy,Netherlands,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0
1990,Italy,Sweden,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0
1990,Italy,UAE,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0
1990,Italy,South Korea,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0
1990,Italy,Egypt,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0
1990,Czechoslovakia,Cameroon,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0
1990,Czechoslovakia,Romania,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0
1990,Czechoslovakia,Argentina,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0
1990,Czechoslovakia,Soviet Union,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0
1990,Czechoslovakia,Brazil,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0
1990,Czechoslovakia,Scotland,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0
1990,Czechoslovakia,Colombia,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0
1990,Czechoslovakia,Yugoslavia,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0
1990,Czechoslovakia,Belgium,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0
1990,Czechoslovakia,Uruguay,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0
1990,Czechoslovakia,Spain,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0
1990,Czechoslovakia,United Kingdom,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0
1990,Czechoslovakia,Netherlands,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0
1990,Czechoslovakia,Ireland,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0
1990,Czechoslovakia,Sweden,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0
1990,Czechoslovakia,UAE,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0
1990,Czechoslovakia,South Korea,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0
1990,Czechoslovakia,Egypt,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0
1990,Austria,Cameroon,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0
1990,Austria,Romania,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0
1990,Austria,Argentina,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0
1990,Austria,Soviet Union,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0
1990,Austria,Brazil,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0
1990,Austria,Costa Rica,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0
1990,Austria,Scotland,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0
1990,Austria,Colombia,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0
1990,Austria,Germany,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0
1990,Austria,Yugoslavia,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0
1990,Austria,Belgium,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0
1990,Austria,Uruguay,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0
1990,Austria,Spain,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0
1990,Austria,United Kingdom,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0
1990,Austria,Netherlands,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0
1990,Austria,Ireland,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0
1990,Austria,Sweden,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0
1990,Austria,UAE,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0
1990,Austria,South Korea,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0
1990,Austria,Egypt,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0
1990,Cameroon,Brazil,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0
1990,Cameroon,Costa Rica,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0
1990,Cameroon,Scotland,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0
1990,Cameroon,Germany,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0
1990,Cameroon,Yugoslavia,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0
1990,Cameroon,Belgium,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0
1990,Cameroon,Uruguay,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0
1990,Cameroon,Spain,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0
1990,Cameroon,Netherlands,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0
1990,Cameroon,Ireland,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0
1990,Cameroon,USA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0
1990,Cameroon,Sweden,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0
1990,Cameroon,UAE,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0
1990,Cameroon,South Korea,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0
1990,Cameroon,Egypt,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0
1990,Romania,Brazil,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1
1990,Romania,Costa Rica,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1
1990,Romania,Scotland,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1
1990,Romania,Colombia,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1
1990,Romania,Germany,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1
1990,Romania,Yugoslavia,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1
1990,Romania,Belgium,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1
1990,Romania,Uruguay,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1
1990,Romania,Spain,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1
1990,Romania,United Kingdom,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1
1990,Romania,Netherlands,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1
1990,Romania,USA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1
1990,Romania,Sweden,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1
1990,Romania,UAE,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1
1990,Romania,South Korea,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1
1990,Romania,Egypt,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1
1990,Argentina,Costa Rica,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0
1990,Argentina,Scotland,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0
1990,Argentina,Colombia,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0
1990,Argentina,Belgium,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0
1990,Argentina,Uruguay,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0
1990,Argentina,Spain,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0
1990,Argentina,United Kingdom,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0
1990,Argentina,Netherlands,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0
1990,Argentina,Ireland,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0
1990,Argentina,USA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0
1990,Argentina,Sweden,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0
1990,Argentina,UAE,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0
1990,Argentina,South Korea,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0
1990,Argentina,Egypt,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0
1990,Soviet Union,Brazil,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0
1990,Soviet Union,Costa Rica,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0
1990,Soviet Union,Scotland,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0
1990,Soviet Union,Colombia,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0
1990,Soviet Union,Germany,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0
1990,Soviet Union,Yugoslavia,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0
1990,Soviet Union,Belgium,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0
1990,Soviet Union,Uruguay,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0
1990,Soviet Union,Spain,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0
1990,Soviet Union,United Kingdom,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0
1990,Soviet Union,Netherlands,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0
1990,Soviet Union,Ireland,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0
1990,Soviet Union,USA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0
1990,Soviet Union,Sweden,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0
1990,Soviet Union,UAE,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0
1990,Soviet Union,South Korea,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0
1990,Soviet Union,Egypt,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0
1990,Brazil,Colombia,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0
1990,Brazil,Germany,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0
1990,Brazil,Yugoslavia,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0
1990,Brazil,Belgium,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0
1990,Brazil,Uruguay,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0
1990,Brazil,Spain,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0
1990,Brazil,United Kingdom,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0
1990,Brazil,Netherlands,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0
1990,Brazil,Ireland,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0
1990,Brazil,USA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0
1990,Brazil,UAE,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0
1990,Brazil,South Korea,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0
1990,Brazil,Egypt,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0
1990,Costa Rica,Colombia,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1
1990,Costa Rica,Germany,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1
1990,Costa Rica,Yugoslavia,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1
1990,Costa Rica,Belgium,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1
1990,Costa Rica,Uruguay,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1
1990,Costa Rica,Spain,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1
1990,Costa Rica,United Kingdom,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1
1990,Costa Rica,Netherlands,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1
1990,Costa Rica,Ireland,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1
1990,Costa Rica,USA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1
1990,Costa Rica,UAE,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1
1990,Costa Rica,South Korea,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1
1990,Costa Rica,Egypt,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1
1990,Scotland,Colombia,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0
1990,Scotland,Germany,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0
1990,Scotland,Yugoslavia,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0
1990,Scotland,Belgium,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0
1990,Scotland,Uruguay,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0
1990,Scotland,Spain,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0
1990,Scotland,United Kingdom,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0
1990,Scotland,Netherlands,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0
1990,Scotland,Ireland,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0
1990,Scotland,USA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0
1990,Scotland,UAE,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0
1990,Scotland,South Korea,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0
1990,Scotland,Egypt,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0
1990,Colombia,Belgium,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1
1990,Colombia,Uruguay,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1
1990,Colombia,Spain,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1
1990,Colombia,United Kingdom,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1
1990,Colombia,Netherlands,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1
1990,Colombia,Ireland,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1
1990,Colombia,USA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1
